state_abbr,county,latitude,longitude,total_population,poverty_universe,poverty_below,poverty_rate,no_population,total_reported_crime_Violent Crime,total_reported_crime_Property Crime,property_crime_per_100k_Property Crime,violent_crime_per_100k_Violent Crime
NC,PERQUIMANS,36.17826,-76.404269,13146,13119,1494,0.113880631145667,false,34,132,1004.10771337289,258.633804959684
MS,CARROLL,33.440795,-89.918887,9828,9362,2094,0.223670155949583,false,0,0,0,0
WI,MARATHON,44.898036,-89.757823,138067,136397,12159,0.0891441893883297,false,310,946,685.174589148747,224.528670862697
KS,SHAWNEE,39.055595,-95.6716,178315,173782,21495,0.123689450000575,false,1349,5794,3249.30600342091,756.526371870005
MS,CHOCTAW,33.31367,-89.1848,8172,8028,1276,0.158943697060289,false,11,56,685.266764561919,134.605971610377
TN,HICKMAN,35.802291,-87.467101,25229,23633,3330,0.14090466720264,false,100,234,927.50406278489,396.369257600381
MA,UNMAPPED COUNTY,42.29778,-71.41542,,,,,true,0,0,,
UT,KANE,37.04944,-112.5285,7996,7776,812,0.104423868312757,false,18,72,900.450225112556,225.112556278139
KS,JEFFERSON,39.239644,-95.375314,18391,18160,1147,0.0631607929515419,false,36,176,956.989831983035,195.747920178348
KY,TRIGG,36.807681,-87.858652,14211,14137,2888,0.204286623753272,false,7,97,682.569840264584,49.2576173386813
SD,YANKTON,43.006607,-97.388339,23379,21754,2037,0.0936379516410775,false,64,430,1839.25745327003,273.749946533214
OH,FULTON,41.577488,-84.00538,42434,41948,3640,0.0867741012682369,false,36.5,263.5,620.964321063298,86.0159306216713
WA,PEND OREILLE,48.543825,-117.232191,13811,13623,1853,0.136019966233576,false,12,212,1535.00832669611,86.8872637752516
AR,LOGAN,35.218549,-93.720563,21240,20880,3009,0.144109195402299,false,123,292,1374.76459510358,579.09604519774
MO,ST CLAIR,38.039069,-93.773076,,,,,true,12,77,,
GA,WILKINSON,32.888462,-83.317276,8795,8693,1761,0.202576785919706,false,16,51,579.874928936896,181.921546333144
OK,ELLIS,36.224258,-99.750139,3717,3641,504,0.138423510024718,false,6,30,807.102502017756,161.420500403551
CO,RIO BLANCO,40.087517,-108.80293,6518,6223,559,0.0898280572071348,false,4,50,767.106474378644,61.3685179502915
VA,NEW KENT,37.502909,-76.982857,24139,23524,1228,0.0522020064614861,false,45,185,766.394631094909,186.420315671735
CO,SUMMIT,39.621023,-106.137555,30857,30670,2277,0.0742419302249756,false,57,491,1591.21107042162,184.723077421655
AZ,APACHE,35.385084,-109.490172,65680,64278,20070,0.31223746849622,false,75,177,269.488428745432,114.190012180268
NC,SCOTLAND,34.840023,-79.477337,34353,32159,8544,0.265679902982058,false,373.5,939.5,2734.84120746369,1087.2412889704
SD,EDMUNDS,45.41168,-99.205362,4033,3887,332,0.085412914844353,false,1,1,24.7954376394743,24.7954376394743
KY,PERRY,37.241282,-83.217772,27847,27002,6894,0.255314421153989,false,27,98,351.923007864402,96.9583797177434
NY,ORANGE,41.48338,-74.21824,403840,395402,51238,0.129584574686016,false,710,4458,1103.90253565769,175.812202852615
KY,GALLATIN,38.760107,-84.862151,8749,8629,1245,0.144280913199676,false,8,48,548.634129614813,91.4390216024689
WI,TREMPEALEAU,44.366333,-91.32022,30786,30285,2564,0.084662374112597,false,28,62,201.390242317937,90.9504320145521
MN,MEEKER,45.12897,-94.529564,23422,23054,1915,0.0830658454064371,false,20.5,155.5,663.905729655879,87.5245495687815
FL,SEMINOLE,28.771252,-81.254036,474912,469868,43264,0.0920769237317715,false,1166,6065,1277.07870089617,245.51916986726
NC,ALEXANDER,35.926838,-81.17012,36440,34841,4204,0.120662437932321,false,102,331,908.34248079034,279.912184412733
ND,SIOUX,46.109282,-101.047524,3789,3720,1590,0.42741935483871,false,1,1,26.3921879123779,26.3921879123779
MN,COTTONWOOD,44.010711,-95.18313,11458,11220,1594,0.142067736185383,false,21,47,410.193751090941,183.27805899808
GA,CLAYTON,33.516556,-84.353935,298771,294183,49531,0.168367988632926,false,1216.5,6205.5,2077.00881276965,407.168031703211
NE,CEDAR,42.604511,-97.256824,8344,8146,506,0.0621163761355266,false,3,28,335.570469798658,35.953978906999
TN,FAYETTE,35.196993,-89.413803,42653,42169,4564,0.108231165073869,false,147.5,313,733.828804538954,345.813893512766
GA,MARION,32.359538,-84.529561,7474,7374,1247,0.169107675617033,false,4,30,401.391490500401,53.5188654000535
NJ,CAMDEN,39.944023,-75.116196,524042,517854,62934,0.121528461689974,false,1903,12082,2305.54039561715,363.138832383664
KS,BARBER,37.281826,-98.57957,4153,4058,716,0.176441596845737,false,5,38,915.001203948953,120.394895256441
IA,EMMET,43.40311,-94.83667,9316,8708,904,0.103812586127699,false,19,25,268.355517389438,203.950193215973
WI,FLORENCE,45.849646,-88.400322,4617,4540,384,0.0845814977973568,false,9,9,194.931773879142,194.931773879142
UT,UTAH,40.394375,-111.84098,683622,667048,58181,0.087221609239515,false,852,7237,1058.62596581152,124.630278136163
SD,TURNER,43.30867,-97.150185,8772,8548,728,0.0851661207299953,false,0,0,0,0
ND,PEMBINA,48.766896,-97.545405,6787,6619,576,0.087022208792869,false,5,22,324.149108589951,73.6702519522617
TX,KNOX,33.616657,-99.747112,3322,3201,364,0.113714464229928,false,4,16,481.637567730283,120.409391932571
OH,ADAMS,38.841681,-83.474173,27510,27094,5508,0.203292241824758,false,14,109,396.2195565249,50.8905852417303
GA,MONROE,33.059025,-83.96097,28919,27624,3162,0.114465682015639,false,10,32,110.65389536291,34.5793423009094
FL,GLADES,30.423128,-84.28066,12324,11068,2341,0.2115106613661,false,0,1,8.11424862057774,0
IL,ST CLAIR,38.603943,-89.81189,,,,,true,515,2716,,
GA,DAWSON,34.422028,-84.12007,28704,28543,2634,0.0922818204113093,false,37,231,804.765886287625,128.901895206243
AR,JEFFERSON,34.221638,-92.00195,65780,59742,12300,0.205885306819323,false,737.5,2417.5,3675.12921860748,1121.1614472484
MO,RALLS,39.553455,-91.524787,10394,10325,1302,0.126101694915254,false,38,274.5,2640.94670001924,365.595535886088
TN,MADISON,35.648434,-88.79635,98845,94908,17648,0.185948497492308,false,868,2615.5,2646.06201628813,878.142546411048
IA,IOWA,41.683918,-92.059123,16547,16298,1502,0.0921585470609891,false,29,122,737.293769263311,175.25835498882
WI,ADAMS,43.973763,-89.767223,20928,20186,2785,0.137966907757852,false,28,168.5,805.141437308869,133.792048929664
LA,ST TAMMANY,30.410022,-89.951962,,,,,true,393,2408,,
NV,CARSON CITY,39.164536,-119.75977,58364,55727,6183,0.110951603352056,false,165,535,916.660955383456,282.708518950038
PA,CLEARFIELD,41.009964,-78.343666,78902,74160,10219,0.13779665587918,false,142,713,903.652632379407,179.970089478087
TN,MAURY,35.615696,-87.077763,104855,103504,10294,0.0994550935229556,false,459,1655.5,1578.8469791617,437.747365409375
MI,SAGINAW,43.41892,-84.07704,189210,183306,33133,0.180752403085551,false,1534,2845.5,1503.884572697,810.739390095661
IL,MCHENRY,42.241123,-88.320854,311366,309151,18764,0.0606952589511274,false,236,1653.5,531.047063584335,75.795045059512
IL,MACOUPIN,39.28597,-89.881645,44566,43482,6259,0.143944620762614,false,68,208.5,467.845442714177,152.582686352825
TX,STEPHENS,32.755444,-98.903915,9278,8791,1187,0.13502445683085,false,14,108,1164.04397499461,150.894589351153
MN,ROCK,43.669587,-96.263238,9628,9379,889,0.0947862245441945,false,3,11,114.250103863731,31.1591192355629
AL,TALLAPOOSA,32.814243,-85.77444,41070,40302,6128,0.152052007344549,false,177,801.5,1951.54614073533,430.971512052593
OR,MORROW,45.425496,-119.602311,12249,12201,1730,0.141791656421605,false,41,213,1738.91746265001,334.721201730754
NC,DARE,35.606269,-75.767536,37534,37352,2817,0.0754176483186978,false,105,591,1574.57238770182,279.746363297277
MI,CHIPPEWA,46.498413,-84.345535,36448,32515,5077,0.156143318468399,false,132,183,502.085162423178,362.15978928885
MI,GLADWIN,43.98975,-84.389816,25543,25286,3335,0.131891165071581,false,73,195,763.41854911326,285.792585052656
TN,MONTGOMERY,36.500354,-87.380887,227957,222900,25939,0.116370569762225,false,968,3638,1595.91501906061,424.641489403703
VA,CAMPBELL,37.210151,-79.095428,55398,54602,5517,0.101040254935717,false,93,625,1128.19957399184,167.876096609986
NM,RIO ARRIBA,36.509669,-106.693983,40165,39966,8033,0.200995846469499,false,0,0,0,0
NY,KINGS,40.635133,-73.950777,2646306,2619715,494754,0.188857948288268,false,2,27,1.0202901705245,0.0755770496684813
ND,BURLEIGH,46.971843,-100.462001,98986,94986,7801,0.082127892531531,false,253,2486,2511.46626795708,255.591699836341
IL,JACKSON,37.717224,-89.21445,52706,49237,10753,0.218392672177428,false,227,1283,2434.25795924563,430.691002921868
WI,WAUSHARA,44.112825,-89.239752,24752,23772,2631,0.110676426047451,false,15.5,150.5,608.031674208145,62.6212023270847
MI,HURON,43.907616,-82.857045,31258,30908,3757,0.121554290151417,false,45,165,527.864866594152,143.963145434769
TX,GRAY,35.402542,-100.812374,21131,19414,3162,0.162872154115587,false,87,391,1850.36202735318,411.717382045336
TX,KERR,30.07363,-99.23886,53166,51223,5999,0.117115358335123,false,86,382,718.504307264041,161.757514200805
WI,OZAUKEE,43.23217,-87.9794,92345,90483,4119,0.0455223633168662,false,61.5,548,593.426823325573,66.5980832746765
NC,HAYWOOD,35.532173,-82.84069,62432,61714,6960,0.112778299899537,false,168,999,1600.14095335725,269.092772936955
MO,BOONE,39.004833,-92.304825,185874,176097,30192,0.171450961685889,false,618,4209,2264.43719939314,332.483295135414
AR,CHICOT,33.331024,-91.28178,9997,9286,2264,0.243807882834374,false,26,165,1650.49514854456,260.078023407022
FL,PINELLAS,27.903122,-82.739518,960565,940612,107618,0.11441274404324,false,3005,17415,1812.99547662053,312.836715891168
KY,HENDERSON,37.792542,-87.572577,44493,43597,6734,0.154460169277703,false,97,769,1728.36176477199,218.011822084373
NJ,UNION,40.650787,-74.34329,572549,566136,50508,0.0892153122217983,false,1495,10899,1903.59253094495,261.113022640857
IA,WEBSTER,42.50398,-94.18832,36848,34068,3994,0.117236116003288,false,195,879,2385.47546678246,529.201042118975
NJ,MORRIS,40.858581,-74.547427,510375,502694,25572,0.050869912909245,false,195,3365,659.319128092089,38.2072005878031
CO,WASHINGTON,40.157043,-103.192566,4839,4645,353,0.0759956942949408,false,2,42,867.947923124613,41.3308534821244
MT,LINCOLN,48.542232,-115.404343,20656,20429,3303,0.161681922756865,false,36,101,488.962044926414,174.28350116189
AR,RANDOLPH,36.252094,-90.95637,18733,18357,3879,0.211309037424416,false,78,306,1633.481022794,416.377515614157
FL,GADSDEN,30.579169,-84.612783,43642,40646,11243,0.276607784283816,false,1,0,0,2.29137069795151
MS,MARSHALL,34.76619,-89.504231,33899,31874,7263,0.227865972265797,false,15,79,233.045222572937,44.2490928935957
OK,HASKELL,35.232294,-95.109578,11667,11540,2306,0.199826689774697,false,33,111,951.401388531756,282.849061455387
AL,CRENSHAW,31.732826,-86.319222,13144,12853,2081,0.161907725822765,false,28,158,1202.06938527085,213.024954351796
TX,DELTA,33.374596,-95.68959,5345,5289,740,0.139913027037247,false,17,42,785.78110383536,318.054256314312
TN,CAMPBELL,36.401592,-84.159249,39568,38851,7447,0.191681037811125,false,74,391.5,989.435907804286,187.019813991104
MN,LAC QUI PARLE,45.014355,-96.1932,6694,6535,520,0.0795715378729916,false,7,30,448.16253361219,104.571257842844
GA,NEWTON,33.623592,-83.86772,115530,113729,13984,0.122958963852667,false,388,2008.5,1738.50947805765,335.843503851813
NV,DOUGLAS,38.905129,-119.609019,49624,49374,4092,0.0828776279013246,false,56,369,743.591810414316,112.848621634693
MT,BROADWATER,46.330928,-111.496597,7310,7254,778,0.107251171767301,false,30,15,205.198358413133,410.396716826265
MS,MONROE,33.89003,-88.485038,33928,32964,5494,0.166666666666667,false,79,261,769.276114124027,232.846026880453
NM,GUADALUPE,34.94059,-104.686,4379,3925,904,0.23031847133758,false,8,38,867.778031514044,182.690111897694
MN,KOOCHICHING,48.601665,-93.41001,11950,11642,1247,0.107112180037794,false,29,86,719.665271966527,242.677824267782
MT,GLACIER,48.635544,-112.330734,13713,13545,4103,0.302916205241787,false,29,139,1013.63669510683,211.478159410778
TX,BORDEN,32.73859,-101.439199,723,723,35,0.0484094052558783,false,2,7,968.188105117566,276.625172890733
IN,GREENE,39.034966,-87.16806,30954,30548,4057,0.132807385098861,false,25,287,927.182270465853,80.7650061381405
ME,KNOX,44.042045,-69.038514,40860,39094,3424,0.0875837724458996,false,19,330,807.635829662261,46.5002447381302
OK,ALFALFA,36.75562,-98.35702,5685,4495,629,0.139933259176863,false,11,50,879.507475813544,193.49164467898
MA,FRANKLIN,42.61399,-72.740486,70922,69982,8508,0.121574119059187,false,204,551,776.909844618031,287.639942472012
WI,ASHLAND,46.588776,-90.87849,16050,15416,2525,0.163790866632071,false,26,304,1894.08099688474,161.993769470405
ME,LINCOLN,44.032032,-69.51942,35840,35134,2985,0.0849604371833552,false,25,205,571.986607142857,69.7544642857143
CA,SANTA CLARA,37.221287,-121.97938,1903297,1871483,128470,0.0686460951021196,false,8467,44845,2356.17457496124,444.859630420266
SD,BENNETT,43.187018,-101.677434,3354,3312,1058,0.319444444444444,false,13,35,1043.53011329756,387.596899224806
GA,PUTNAM,33.305023,-83.38951,22524,22145,4121,0.186091668548205,false,51,302,1340.79204404191,226.425146510389
CA,CONTRA COSTA,37.919037,-121.68469,1161458,1151878,95048,0.0825156830844933,false,4821,26246,2259.74594001677,415.081733476372
NY,LIVINGSTON,42.800175,-77.81615,61588,56975,6606,0.115945590171128,false,54,569,923.881275573164,87.6794180684549
TX,UPTON,31.353849,-102.042013,3227,3161,539,0.170515659601392,false,4,19,588.782150604277,123.954136969321
NE,CHASE,40.53039,-101.694192,3639,3565,277,0.0776998597475456,false,2,8,219.840615553724,54.9601538884309
LA,ST HELENA,30.821423,-90.70935,,,,,true,105,189,,
VA,WILLIAMSBURG CITY,37.275173,-76.70898,15564,10756,1520,0.141316474525846,false,40,221,1419.94345926497,257.003341043434
TX,HENDERSON,32.211633,-95.853418,83658,82249,11667,0.141849748933118,false,252,1022.5,1222.23816012814,301.226421860432
ME,OXFORD,44.54746,-70.54663,58728,57725,8187,0.141827631009095,false,43,629,1071.03936793352,73.2189075057894
AL,SHELBY,33.177193,-86.60668,226955,223062,15442,0.0692273896943451,false,1725.5,6763,2979.88588046088,760.282875459893
LA,ST JAMES,30.02482,-90.793956,,,,,true,67,268,,
MO,KNOX,40.136776,-92.146809,3760,3659,537,0.146761410221372,false,0,0,0,0
KS,ELK,37.456026,-96.244642,2464,2452,410,0.16721044045677,false,3,13,527.597402597403,121.753246753247
NC,VANCE,36.43567,-78.367134,42361,41868,7936,0.189548103563581,false,376,1261,2976.79469323198,887.608885531503
NV,ESMERALDA,37.778966,-117.632382,962,955,185,0.193717277486911,false,0,0,0,0
AR,POINSETT,35.619717,-90.899994,22740,22259,4466,0.200637944202345,false,223,609,2678.10026385224,980.650835532102
VA,ISLE OF WIGHT,36.685932,-76.99701,39444,39140,2891,0.0738630556974962,false,66,307,778.318628942298,167.325829023426
NC,CLAY,35.052997,-83.752264,11391,11252,1516,0.13473160327053,false,8,134,1176.36730752348,70.2308840312527
PA,UNION,40.962179,-77.055475,42570,34046,3290,0.0966339658109616,false,56,308,723.514211886305,131.548038524783
AR,DALLAS,33.967823,-92.653999,6351,6043,675,0.111699487009763,false,42,98,1543.06408439616,661.313179026925
WV,NICHOLAS,38.291416,-80.797516,24446,24250,4323,0.178268041237113,false,113,168,687.228994518531,462.24331178925
MN,BELTRAMI,47.878825,-94.986698,46421,44394,7084,0.159571113213497,false,133,1215,2617.34990629241,286.508261347235
TN,JOHNSON,36.468067,-81.80009,18073,16217,3583,0.220940987852254,false,48,117,647.37453660156,265.589553477563
TX,PECOS,30.88566,-102.87917,14983,12589,3445,0.273651600603702,false,29,74,493.893078822666,193.552693052126
MS,KEMPER,32.750136,-88.625631,8855,8026,1978,0.246449040617992,false,16,57,643.704121964992,180.68887634105
MS,JEFFERSON,31.733633,-91.043878,7127,6697,1909,0.285053008809915,false,7,6,84.1868949066929,98.2180440578083
FL,OSCEOLA,28.29204,-81.4078,406943,403446,50246,0.124542070066378,false,621,3766,925.436731925601,152.601224250079
OR,CROOK,44.302937,-120.84344,25651,25529,2475,0.0969485682948803,false,71,142,553.584655568984,276.792327784492
TX,ARMSTRONG,34.964179,-101.356636,1883,1829,106,0.0579551667577911,false,2,11,584.174190122146,106.213489113117
OK,ATOKA,34.392469,-96.036558,14255,12799,2257,0.176341901711071,false,39,220,1543.31813398807,273.588214661522
IA,BENTON,42.16869,-92.02407,25698,25116,1979,0.0787943940117853,false,50,149,579.811658494825,194.567670635847
MT,DEER LODGE,46.098893,-113.137602,9512,9086,1649,0.181488003521902,false,31,83,872.582001682086,325.904121110177
MD,CECIL,39.600956,-75.94476,104366,102873,11202,0.108891545886676,false,382,1820,1743.86294387061,366.019584922293
MS,YAZOO,32.765675,-90.387928,26837,21832,6846,0.313576401612312,false,0,0,0,0
WA,CHELAN,47.860831,-120.618822,79518,78619,7085,0.0901181648202089,false,145,1221,1535.50139591036,182.348650619985
KS,FINNEY,38.049855,-100.739929,38001,37216,4351,0.116912080825451,false,192,804,2115.73379647904,505.249861845741
GA,GRADY,30.875891,-84.245066,26056,25831,5318,0.205876659827339,false,19,221,848.173165489715,72.9198649063555
IL,SALINE,37.738403,-88.54032,23387,22828,3907,0.1711494655686,false,17,102,436.139735750631,72.6899559584385
MI,LENAWEE,42.008884,-84.18841,98823,93980,10915,0.116141732283465,false,256,897,907.683434018397,259.049006810156
OR,WHEELER,44.736411,-120.026875,1434,1417,142,0.100211714890614,false,0,1,69.7350069735007,0
KY,BULLITT,37.969572,-85.703036,83209,82721,7882,0.0952841479189081,false,71,777,933.793219483469,85.3273083440493
MS,STONE,30.790184,-89.112297,18515,17782,3178,0.178720053987178,false,50,292,1577.0996489333,270.051309748852
MD,ALLEGANY,39.666405,-78.76458,67762,61164,10541,0.17233993852593,false,189,1092,1611.52268232933,278.91738732623
AL,ELMORE,32.597229,-86.142738,88669,84122,8652,0.102850621716079,false,156.5,1187.5,1339.25047085227,176.499114684952
MI,WEXFORD,44.24953,-85.401596,33868,33275,4301,0.129256198347107,false,118,436,1287.35089169718,348.411479862998
FL,VOLUSIA,29.057698,-81.161804,568229,552500,67642,0.122428959276018,false,6,35,6.15948851607363,1.05591231704119
KS,FORD,37.688365,-99.884734,34133,33177,4769,0.14374416011092,false,125,406,1189.46474086661,366.214513813611
VA,FRANKLIN,36.99557,-79.88817,54958,53574,6179,0.115335797215067,false,55,657,1195.45835001274,100.076421994978
OH,LOGAN,40.387553,-83.766343,46140,45667,5158,0.112948080670944,false,38,216,468.14044213264,82.358040745557
TN,HENRY,36.325398,-88.300384,32345,31815,5824,0.183058305830583,false,87,388,1199.56716648632,268.975112072963
OK,PONTOTOC,34.721069,-96.692733,38158,36961,4641,0.125564784502584,false,41,383,1003.7213690445,107.44797945385
IL,VERMILION,40.379253,-87.66816,73179,70087,12065,0.172143193459557,false,606,1915,2616.87096024816,828.106423974091
MT,LAKE,47.52867,-114.10016,32073,31683,5614,0.177192816336837,false,208,589,1836.43563121629,648.520562466872
LA,CLAIBORNE,32.827043,-92.989767,,,,,true,29,61,,
IA,MONROE,41.025253,-92.809685,7546,7373,676,0.0916858809168588,false,16,30,397.561622051418,212.03286509409
